taxonID	genus	specificEpithet	infraspecificEpithet	taxonomicStatus	acceptedNameUsageID
wfo-0000670149	Epiphyllum	anguliger		Synonym	wfo-0001430590
wfo-0000670150	Epiphyllum	baueri		Accepted	
wfo-0000670152	Epiphyllum	biformis		Synonym	wfo-0000652218
wfo-0000670153	Epiphyllum	bradei		Synonym	wfo-0001289656
wfo-0000670154	Epiphyllum	bridgesii		Synonym	wfo-0000439199
wfo-0000670155	Epiphyllum	buckleyi		Synonym	wfo-0000439172
wfo-0000670156	Epiphyllum	candidum		Synonym	wfo-0000439188
wfo-0000670157	Epiphyllum	cartagense		Accepted	
wfo-0000670158	Epiphyllum	caudatum		Synonym	wfo-0000670221
wfo-0000670159	Epiphyllum	caulorhizum		Synonym	wfo-0001434736
wfo-0000670160	Epiphyllum	chrysocardium		Accepted	
wfo-0000670161	Epiphyllum	ciliare		Synonym	wfo-0001431244
wfo-0000670163	Epiphyllum	ciliatum		Synonym	wfo-0001431244
wfo-0000670164	Epiphyllum	columbiense		Synonym	wfo-0000670188
wfo-0000670165	Epiphyllum	cooperi		Synonym	wfo-0001430591
wfo-0000670166	Epiphyllum	costaricense		Synonym	wfo-0000670247
wfo-0000670167	Epiphyllum	crenatum		Synonym	wfo-0001434736
wfo-0000670168	Epiphyllum	crenatum	kimnachii	Synonym	wfo-0001430591
wfo-0000670169	Epiphyllum	crenatum	kimnachii	Synonym	wfo-0001430591
wfo-0000670170	Epiphyllum	crenulatum		Synonym	wfo-0001257241
wfo-0000670171	Epiphyllum	crispatum		Synonym	wfo-0000399701
wfo-0000670172	Epiphyllum	cruentum		Unchecked	
wfo-0000670174	Epiphyllum	darrahii		Synonym	wfo-0001430590
wfo-0000670175	Epiphyllum	delicatum		Synonym	wfo-0000439199
wfo-0000670176	Epiphyllum	eichlamii		Synonym	wfo-0000652220
wfo-0000670177	Epiphyllum	elegans		Synonym	wfo-0000439199
wfo-0000670178	Epiphyllum	floribundum		Unchecked	
wfo-0000670179	Epiphyllum	gaertneri		Synonym	wfo-0001433963
wfo-0000670180	Epiphyllum	gaillardae		Synonym	wfo-0001434762
wfo-0000670181	Epiphyllum	gigas		Synonym	wfo-0000670183
wfo-0000670182	Epiphyllum	grande		Synonym	wfo-0000670203
wfo-0000670183	Epiphyllum	grandilobum		Accepted	
wfo-0000670185	Epiphyllum	guatemalense		Synonym	wfo-0000670189
wfo-0000670186	Epiphyllum	guedneyrii		Synonym	wfo-0000439199
wfo-0000670187	Epiphyllum	hookeri		Accepted	
wfo-0000670188	Epiphyllum	hookeri	columbiense	Accepted	
wfo-0000670189	Epiphyllum	hookeri	guatemalense	Accepted	
wfo-0000670190	Epiphyllum	hookeri	pittieri	Accepted	
wfo-0000670191	Epiphyllum	jenkinsonii		Accepted	
wfo-0000670192	Epiphyllum	latifrons		Synonym	wfo-0000670203
wfo-0000670193	Epiphyllum	laui		Accepted	
wfo-0000670194	Epiphyllum	lepidocarpum		Synonym	wfo-0001430593
wfo-0000670196	Epiphyllum	macrocarpum		Synonym	wfo-0000670247
wfo-0000670197	Epiphyllum	macropterum		Accepted	
wfo-0000670198	Epiphyllum	makoyanum		Synonym	wfo-0001433963
wfo-0000670199	Epiphyllum	nelsonii		Synonym	wfo-0000652233
wfo-0000670200	Epiphyllum	obovatum		Synonym	wfo-0000439196
wfo-0000670201	Epiphyllum	obtusangulum		Synonym	wfo-0000439188
wfo-0000670202	Epiphyllum	opuntioides		Synonym	wfo-0000439196
wfo-0000670203	Epiphyllum	oxypetalum		Accepted	
wfo-0000670204	Epiphyllum	oxypetalum	purpusii	Synonym	wfo-0000670203
wfo-0000670205	Epiphyllum	phyllanthoides		Synonym	wfo-0000652236
wfo-0000670206	Epiphyllum	phyllanthus		Accepted	
wfo-0000670207	Epiphyllum	phyllanthus	boliviense	Synonym	wfo-0001434762
wfo-0000670208	Epiphyllum	phyllanthus	columbiense	Synonym	wfo-0000670188
wfo-0000670209	Epiphyllum	phyllanthus	guatemalense	Synonym	wfo-0000670189
wfo-0000670210	Epiphyllum	phyllanthus	guatemalense	Synonym	wfo-0000670189
wfo-0000670211	Epiphyllum	phyllanthus	hookeri	Synonym	wfo-0000670187
wfo-0000670212	Epiphyllum	phyllanthus	hookeri	Synonym	wfo-0000670187
wfo-0000670213	Epiphyllum	phyllanthus	paraguayense	Synonym	wfo-0001434762
wfo-0000670214	Epiphyllum	phyllanthus	pittieri	Synonym	wfo-0000670190
wfo-0000670216	Epiphyllum	phyllanthus	rubrocoronatum	Synonym	wfo-0000670217
wfo-0000670217	Epiphyllum	phyllanthus	rubrocoronatum	Accepted	
wfo-0000670218	Epiphyllum	phyllanthus	schnetteri	Synonym	wfo-0001434762
wfo-0000670219	Epiphyllum	pittieri		Synonym	wfo-0000670190
wfo-0000670220	Epiphyllum	platycarpum		Synonym	wfo-0001257521
wfo-0000670221	Epiphyllum	pumilum		Accepted	
wfo-0000670222	Epiphyllum	purpurascens		Synonym	wfo-0000439199
wfo-0000670223	Epiphyllum	purpusii		Synonym	wfo-0000670203
wfo-0000670224	Epiphyllum	quezaltecum		Synonym	wfo-0000652238
wfo-0000670225	Epiphyllum	ramulosum		Synonym	wfo-0001431244
wfo-0000670227	Epiphyllum	rhombum		Synonym	wfo-0001257241
wfo-0000670228	Epiphyllum	rollissonii		Accepted	
wfo-0000670229	Epiphyllum	rubrocoronatum		Synonym	wfo-0000670217
wfo-0000670230	Epiphyllum	ruckeri		Synonym	wfo-0000439199
wfo-0000670231	Epiphyllum	ruckerianum		Synonym	wfo-0000439199
wfo-0000670232	Epiphyllum	ruestii		Synonym	wfo-0001434764
wfo-0000670233	Epiphyllum	russellianum		Synonym	wfo-0001289405
wfo-0000670234	Epiphyllum	russellianum	gaertneri	Synonym	wfo-0001433963
wfo-0000670235	Epiphyllum	salmoneum		Synonym	wfo-0000439199
wfo-0000670236	Epiphyllum	smithianum		Synonym	wfo-0000439199
wfo-0000670238	Epiphyllum	speciosum		Synonym	wfo-0000652244
wfo-0000670239	Epiphyllum	splendens		Accepted	
wfo-0000670240	Epiphyllum	splendidum		Accepted	
wfo-0000670241	Epiphyllum	stenopetalum		Synonym	wfo-0001434761
wfo-0000670242	Epiphyllum	steyermarkii		Synonym	wfo-0000438955
wfo-0000670243	Epiphyllum	strictum		Synonym	wfo-0001434761
wfo-0000670244	Epiphyllum	strictum	ruestii	Synonym	wfo-0001434764
wfo-0000670245	Epiphyllum	thomasianum		Accepted	
wfo-0000670246	Epiphyllum	thomasianum	costaricense	Synonym	wfo-0000670247
wfo-0000670247	Epiphyllum	thomasianum	costaricense	Accepted	
wfo-0000670250	Epiphyllum	trimetrale		Synonym	wfo-0000670217
wfo-0000670251	Epiphyllum	truncatum		Synonym	wfo-0000439199
wfo-0000670252	Epiphyllum	truncatum	bridgesii	Synonym	wfo-0000439199
wfo-0000670253	Epiphyllum	truncatum	wagneri	Synonym	wfo-0000439199
wfo-0000670254	Epiphyllum	vandesii		Accepted	
wfo-0000670255	Epiphyllum	violaceum		Synonym	wfo-0000439199
wfo-0000670352	Epithelantha	bokei		Accepted	
wfo-0000670353	Epithelantha	densispina		Synonym	wfo-0000670354
wfo-0000670354	Epithelantha	greggii		Accepted	
wfo-0000670355	Epithelantha	micromeris		Accepted	
wfo-0000670356	Epithelantha	micromeris	bokei	Synonym	wfo-0000670352
wfo-0000670357	Epithelantha	micromeris	bokei	Synonym	wfo-0000670352
wfo-0000670358	Epithelantha	micromeris	densispina	Synonym	wfo-0000670354
wfo-0000670360	Epithelantha	micromeris	elongata	Synonym	wfo-0000670372
wfo-0000670361	Epithelantha	micromeris	elongata	Synonym	wfo-0000670372
wfo-0000670362	Epithelantha	micromeris	greggii	Synonym	wfo-0000670354
wfo-0000670363	Epithelantha	micromeris	greggii	Synonym	wfo-0000670354
wfo-0000670364	Epithelantha	micromeris	pachyrhiza	Synonym	wfo-0000670372
wfo-0000670365	Epithelantha	micromeris	pachyrhiza	Synonym	wfo-0000670372
wfo-0000670366	Epithelantha	micromeris	polycephala	Synonym	wfo-0000670375
wfo-0000670367	Epithelantha	micromeris	polycephala	Synonym	wfo-0000670375
wfo-0000670368	Epithelantha	micromeris	rufispina	Synonym	wfo-0000670354
wfo-0000670370	Epithelantha	micromeris	unguispina	Synonym	wfo-0000670377
wfo-0000670371	Epithelantha	micromeris	unguispina	Synonym	wfo-0000670377
wfo-0000670372	Epithelantha	pachyrhiza		Accepted	
wfo-0000670373	Epithelantha	pachyrhiza	elongata	Synonym	wfo-0000670372
wfo-0000670374	Epithelantha	petri		Synonym	wfo-0000670354
wfo-0000670375	Epithelantha	polycephala		Accepted	
wfo-0000670376	Epithelantha	rufispina		Synonym	wfo-0000670354
wfo-0000670377	Epithelantha	spinosior		Accepted	
wfo-0000670426	Epixochia	amaranthina		Accepted	
wfo-0000670427	Epixochia	splendens		Accepted	
wfo-0000670703	Erdisia	apiciflora		Synonym	wfo-0000621886
wfo-0000670704	Erdisia	aureispina		Synonym	wfo-0000621902
wfo-0000670705	Erdisia	erecta		Synonym	wfo-0000621902
wfo-0000670706	Erdisia	fortalezensis		Synonym	wfo-0000621886
wfo-0000670707	Erdisia	maxima		Synonym	wfo-0000621931
wfo-0000670708	Erdisia	melanotricha		Synonym	wfo-0000621913
wfo-0000670710	Erdisia	meyenii		Synonym	wfo-0000621887
wfo-0000670711	Erdisia	quadrangularis		Synonym	wfo-0000621925
wfo-0000670712	Erdisia	sextoniana		Synonym	wfo-0000569454
wfo-0000670713	Erdisia	spiniflora		Synonym	wfo-0000557315
wfo-0000670714	Erdisia	squarrosa		Synonym	wfo-0000621931
wfo-0000670715	Erdisia	tenuicula		Synonym	wfo-0000621886
wfo-0000674259	Eriocactus	ampliocostatus		Synonym	wfo-0001220118
wfo-0000674260	Eriocactus	claviceps		Synonym	wfo-0000398215
wfo-0000674261	Eriocactus	grossei		Synonym	wfo-0001220118
wfo-0000674264	Eriocactus	lenninghausii		Synonym	wfo-0001433465
wfo-0000674265	Eriocactus	lenninghausii	minor	Synonym	wfo-0001433465
wfo-0000674266	Eriocactus	magnificus		Synonym	wfo-0001256035
wfo-0000674267	Eriocactus	nigrispinus		Synonym	wfo-0001256051
wfo-0000674268	Eriocactus	schumannianus		Synonym	wfo-0001220118
wfo-0000674269	Eriocactus	schumannianus	claviceps	Synonym	wfo-0000398215
wfo-0000674270	Eriocactus	warasii		Synonym	wfo-0001256088
wfo-0000674284	Eriocephala	grossei		Synonym	wfo-0001220118
wfo-0000674285	Eriocephala	lenninghausii		Synonym	wfo-0001433465
wfo-0000674286	Eriocephala	schumanniana		Synonym	wfo-0001220118
wfo-0000674287	Eriocereopsis	jusbertii		Synonym	wfo-0000715888
wfo-0000674289	Eriocereus	adscendens		Synonym	wfo-0000715880
wfo-0000674290	Eriocereus	arendtii		Synonym	wfo-0001289287
wfo-0000674291	Eriocereus	bonplandii		Synonym	wfo-0000715881
wfo-0000674292	Eriocereus	cavendishii		Synonym	wfo-0000398076
wfo-0000674293	Eriocereus	guelichii		Synonym	wfo-0000715881
wfo-0000674294	Eriocereus	jusbertii		Synonym	wfo-0000715888
wfo-0000674295	Eriocereus	martianus		Synonym	wfo-0000540923
wfo-0000674296	Eriocereus	martinii		Synonym	wfo-0001287227
wfo-0000674297	Eriocereus	martini	regelii	Synonym	wfo-0000715893
wfo-0000674299	Eriocereus	perviridis		Synonym	wfo-0001287227
wfo-0000674300	Eriocereus	platygonus		Synonym	wfo-0000715880
wfo-0000674302	Eriocereus	pomanensis		Synonym	wfo-0001289289
wfo-0000674303	Eriocereus	pomanensis	uruguayensis	Synonym	wfo-0001289287
wfo-0000674304	Eriocereus	regelii		Synonym	wfo-0000715893
wfo-0000674305	Eriocereus	spinosissimus		Synonym	wfo-0000550265
wfo-0000674306	Eriocereus	subrepandus		Synonym	wfo-0000597717
wfo-0000674307	Eriocereus	tarijensis		Synonym	wfo-0001289289
wfo-0000674308	Eriocereus	tephracanthus		Synonym	wfo-0001256018
wfo-0000674310	Eriocereus	tortuosus		Synonym	wfo-0001289287
wfo-0000676018	Eriosyce	aerocarpa		Accepted	
wfo-0000676019	Eriosyce	algarrobensis		Synonym	wfo-0000676024
wfo-0000676020	Eriosyce	andreaeana		Synonym	wfo-0000676128
wfo-0000676021	Eriosyce	aspillagae		Accepted	
wfo-0000676022	Eriosyce	aspillagae	maechlerorum	Synonym	wfo-0000676021
wfo-0000676024	Eriosyce	aurata		Accepted	
wfo-0000676025	Eriosyce	aurata	spinibarbis	Synonym	wfo-0000676024
wfo-0000676026	Eriosyce	bruchii		Synonym	wfo-0001038983
wfo-0000676027	Eriosyce	bulbocalyx		Accepted	
wfo-0000676028	Eriosyce	calderana		Accepted	
wfo-0000676029	Eriosyce	ceratistes		Synonym	wfo-0000676024
wfo-0000676030	Eriosyce	ceratistes	combarbalensis	Synonym	wfo-0000676024
wfo-0000676031	Eriosyce	ceratistes	coquimbensis	Synonym	wfo-0000676024
wfo-0000676032	Eriosyce	ceratistes	jorgensis	Synonym	wfo-0000676024
wfo-0000676033	Eriosyce	ceratistes	mollesensis	Synonym	wfo-0000676024
wfo-0000676035	Eriosyce	ceratistes	vallenarensis	Synonym	wfo-0000676024
wfo-0000676036	Eriosyce	ceratistes	zorillaensis	Synonym	wfo-0000676024
wfo-0000676037	Eriosyce	chilensis		Accepted	
wfo-0000676038	Eriosyce	chilensis	albidiflora	Synonym	wfo-0000676037
wfo-0000676039	Eriosyce	confinis		Synonym	wfo-0000676079
wfo-0000676040	Eriosyce	crispa		Accepted	
wfo-0000676041	Eriosyce	crispa	atroviridis	Synonym	wfo-0001430914
wfo-0000676042	Eriosyce	crispa	atroviridis	Synonym	wfo-0001430914
wfo-0000676043	Eriosyce	crispa	carrizalensis	Synonym	wfo-0000676061
wfo-0000676044	Eriosyce	crispa	huascensis	Synonym	wfo-0000676061
wfo-0000676046	Eriosyce	crispa	totoralensis	Synonym	wfo-0000676047
wfo-0000676047	Eriosyce	crispa	totoralensis	Accepted	
wfo-0000676048	Eriosyce	curvispina		Accepted	
wfo-0000676049	Eriosyce	curvispina	aconcaguensis	Synonym	wfo-0000676048
wfo-0000676050	Eriosyce	curvispina	armata	Synonym	wfo-0001430912
wfo-0000676051	Eriosyce	curvispina	armata	Synonym	wfo-0001430912
wfo-0000676052	Eriosyce	curvispina	choapensis	Synonym	wfo-0000676048
wfo-0000676053	Eriosyce	curvispina	limariensis	Synonym	wfo-0000676083
wfo-0000676054	Eriosyce	curvispina	lissocarpa	Synonym	wfo-0000676087
wfo-0000676055	Eriosyce	curvispina	marksiana	Synonym	wfo-0000676084
wfo-0000676057	Eriosyce	curvispina	mutabilis	Accepted	
wfo-0000676058	Eriosyce	curvispina	robusta	Synonym	wfo-0000676048
wfo-0000676059	Eriosyce	curvispina	tuberisulcata	Synonym	wfo-0001430918
wfo-0000676060	Eriosyce	engleri		Accepted	
wfo-0000676061	Eriosyce	eriosyzoides		Accepted	
wfo-0000676062	Eriosyce	eriosyzoides	carrizalensis	Synonym	wfo-0000676061
wfo-0000676063	Eriosyce	eriosyzoides	huascensis	Synonym	wfo-0000676061
wfo-0000676064	Eriosyce	eriosyzoides	totoralensis	Synonym	wfo-0000676047
wfo-0000676066	Eriosyce	eriosyzoides	transitensis	Synonym	wfo-0000676061
wfo-0000676067	Eriosyce	esmeraldana		Accepted	
wfo-0000676068	Eriosyce	garaventae		Accepted	
wfo-0000676069	Eriosyce	heinrichiana		Accepted	
wfo-0000676070	Eriosyce	heinrichiana	intermedia	Synonym	wfo-0001430937
wfo-0000676071	Eriosyce	heinrichiana	intermedia	Synonym	wfo-0001430937
wfo-0000676072	Eriosyce	heinrichiana	setosiflora	Synonym	wfo-0001430937
wfo-0000676073	Eriosyce	ihotzkyanae		Synonym	wfo-0000676024
wfo-0000676074	Eriosyce	iquiquensis		Accepted	
wfo-0000676076	Eriosyce	islayensis		Accepted	
wfo-0000676077	Eriosyce	korethroides		Synonym	wfo-0001434688
wfo-0000676078	Eriosyce	krausii		Accepted	
wfo-0000676079	Eriosyce	kunzei		Accepted	
wfo-0000676080	Eriosyce	kunzei	transitensis	Synonym	wfo-0000676061
wfo-0000676081	Eriosyce	lapampaensis		Synonym	wfo-0000676024
wfo-0000676082	Eriosyce	laui		Synonym	wfo-0001265845
wfo-0000676083	Eriosyce	limariensis		Accepted	
wfo-0000676084	Eriosyce	marksiana		Accepted	
wfo-0000676086	Eriosyce	marksiana	gracilis	Synonym	wfo-0000676084
wfo-0000676087	Eriosyce	marksiana	lissocarpa	Accepted	
wfo-0000676088	Eriosyce	megacarpa		Synonym	wfo-0000676116
wfo-0000676089	Eriosyce	megliolii		Accepted	
wfo-0000676090	Eriosyce	multicolorispina		Synonym	wfo-0000676128
wfo-0000676091	Eriosyce	napina		Accepted	
wfo-0000676092	Eriosyce	napina	aerocarpa	Synonym	wfo-0000676018
wfo-0000676093	Eriosyce	napina	duripulpa	Synonym	wfo-0001430919
wfo-0000676094	Eriosyce	napina	duripulpa	Synonym	wfo-0001430919
wfo-0000676097	Eriosyce	napina	glabrescens	Synonym	wfo-0001430924
wfo-0000676098	Eriosyce	napina	lembckei	Synonym	wfo-0000676099
wfo-0000676099	Eriosyce	napina	lembckei	Accepted	
wfo-0000676100	Eriosyce	napina	tenebrica	Synonym	wfo-0000676151
wfo-0000676101	Eriosyce	occulta		Accepted	
wfo-0000676102	Eriosyce	odieri		Accepted	
wfo-0000676103	Eriosyce	odieri	fulva	Synonym	wfo-0001302809
wfo-0000676104	Eriosyce	odieri	glabrescens	Synonym	wfo-0001430924
wfo-0000676105	Eriosyce	odieri	krausii	Synonym	wfo-0000676078
wfo-0000676106	Eriosyce	odieri	malleolata	Synonym	wfo-0001430928
wfo-0000676108	Eriosyce	odieri	monte-amargensis	Synonym	wfo-0000676102
wfo-0000676109	Eriosyce	odieri	weisseri	Synonym	wfo-0001430928
wfo-0000676110	Eriosyce	paucicostata		Accepted	
wfo-0000676111	Eriosyce	paucicostata	echinus	Accepted	
wfo-0000676112	Eriosyce	paucicostata	floccosa	Accepted	
wfo-0000676113	Eriosyce	pygmaea		Synonym	wfo-0000676150
wfo-0000676114	Eriosyce	pygmaea	calderana	Synonym	wfo-0000676028
wfo-0000676115	Eriosyce	recondita		Accepted	
wfo-0000676116	Eriosyce	rodentiophila		Accepted	
wfo-0000676118	Eriosyce	rodentiophila	lanata	Synonym	wfo-0000676116
wfo-0000676119	Eriosyce	sandillon		Synonym	wfo-0000676024
wfo-0000676120	Eriosyce	sandillon	algarrobensis	Synonym	wfo-0000676024
wfo-0000676121	Eriosyce	sandillon	mollesensis	Synonym	wfo-0000676024
wfo-0000676122	Eriosyce	sandillon	vallenarensis	Synonym	wfo-0000676024
wfo-0000676123	Eriosyce	senilis		Accepted	
wfo-0000676124	Eriosyce	simulans		Accepted	
wfo-0000676125	Eriosyce	sociabilis		Accepted	
wfo-0000676127	Eriosyce	spinibarbis		Synonym	wfo-0000676024
wfo-0000676128	Eriosyce	strausiana		Accepted	
wfo-0000676129	Eriosyce	strausiana	pachacoensis	Synonym	wfo-0000676130
wfo-0000676130	Eriosyce	strausiana	pachacoensis	Accepted	
wfo-0000676131	Eriosyce	subgibbosa		Accepted	
wfo-0000676132	Eriosyce	subgibbosa	castanea	Synonym	wfo-0001430915
wfo-0000676133	Eriosyce	subgibbosa	clavata	Synonym	wfo-0000743828
wfo-0000676134	Eriosyce	subgibbosa	clavata	Synonym	wfo-0000743828
wfo-0000676135	Eriosyce	subgibbosa	litoralis	Synonym	wfo-0001430927
wfo-0000676137	Eriosyce	subgibbosa	nigrihorrida	Synonym	wfo-0001430932
wfo-0000676138	Eriosyce	subgibbosa	nigrihorrida	Synonym	wfo-0001430932
wfo-0000676139	Eriosyce	subgibbosa	vallenarensis	Synonym	wfo-0001430940
wfo-0000676140	Eriosyce	subgibbosa	vallenarensis	Synonym	wfo-0001430940
wfo-0000676141	Eriosyce	subgibbosa	wagenknechtii	Synonym	wfo-0001255431
wfo-0000676142	Eriosyce	subgibbosa	wagenknechtii	Synonym	wfo-0001255431
wfo-0000676143	Eriosyce	taltalensis		Accepted	
wfo-0000676144	Eriosyce	taltalensis	echinus	Synonym	wfo-0000676111
wfo-0000676145	Eriosyce	taltalensis	echinus	Synonym	wfo-0000676111
wfo-0000676146	Eriosyce	taltalensis	floccosa	Synonym	wfo-0000676112
wfo-0000676148	Eriosyce	taltalensis	paucicostata	Synonym	wfo-0000676110
wfo-0000676149	Eriosyce	taltalensis	pygmaea	Synonym	wfo-0000676150
wfo-0000676150	Eriosyce	taltalensis	pygmaea	Accepted	
wfo-0000676151	Eriosyce	tenebrica		Accepted	
wfo-0000676152	Eriosyce	umadeave		Accepted	
wfo-0000676153	Eriosyce	vertongenii		Synonym	wfo-0000676154
wfo-0000676154	Eriosyce	villicumensis		Accepted	
wfo-0000676155	Eriosyce	villosa		Accepted	
wfo-0000679624	Erythrorhipsalis	burchellii		Synonym	wfo-0000399879
wfo-0000679625	Erythrorhipsalis	campos-portoana		Synonym	wfo-0000399882
wfo-0000679627	Erythrorhipsalis	cereuscula		Synonym	wfo-0000399868
wfo-0000679628	Erythrorhipsalis	clavata		Synonym	wfo-0000399872
wfo-0000679629	Erythrorhipsalis	cribrata		Synonym	wfo-0000399882
wfo-0000679630	Erythrorhipsalis	juengeri		Synonym	wfo-0000399712
wfo-0000679631	Erythrorhipsalis	ormindoi		Synonym	wfo-0001254673
wfo-0000679632	Erythrorhipsalis	pilocarpa		Synonym	wfo-0000399667
wfo-0000679633	Erythrorhipsalis	pulchra		Synonym	wfo-0000399773
wfo-0000680605	Escobaria	aggregata		Synonym	wfo-0001302768
wfo-0000680606	Escobaria	aguirreana		Synonym	wfo-0000515924
wfo-0000680607	Escobaria	albicolumnaria		Synonym	wfo-0001302764
wfo-0000680608	Escobaria	alversonii		Synonym	wfo-0001302742
wfo-0000680609	Escobaria	arizonica		Synonym	wfo-0001302768
wfo-0000680610	Escobaria	asperispina		Synonym	wfo-0001302762
wfo-0000680611	Escobaria	bella		Synonym	wfo-0001302750
wfo-0000680613	Escobaria	bisbeeana		Synonym	wfo-0001302768
wfo-0000680615	Escobaria	chaffeyi		Synonym	wfo-0001302748
wfo-0000680616	Escobaria	chaffeyi	viridiflora	Synonym	wfo-0001302748
wfo-0000680617	Escobaria	chihuahuensis		Synonym	wfo-0001302743
wfo-0000680618	Escobaria	chihuahuensis	henricksonii	Synonym	wfo-0001302900
wfo-0000680619	Escobaria	chlorantha		Synonym	wfo-0001302746
wfo-0000680620	Escobaria	cubensis		Synonym	wfo-0001302745
wfo-0000680621	Escobaria	dasyacantha		Synonym	wfo-0001302746
wfo-0000680622	Escobaria	dasyacantha	chaffeyi	Synonym	wfo-0001302748
wfo-0000680624	Escobaria	dasyacantha	chaffeyi	Synonym	wfo-0001302748
wfo-0000680625	Escobaria	dasyacantha	duncanii	Synonym	wfo-0001302749
wfo-0000680626	Escobaria	dasyacantha	varicolor	Synonym	wfo-0001302767
wfo-0000680627	Escobaria	deserti		Synonym	wfo-0001302768
wfo-0000680628	Escobaria	duncanii		Synonym	wfo-0001302749
wfo-0000680629	Escobaria	emskoetteriana		Synonym	wfo-0001302750
wfo-0000680630	Escobaria	fobei		Synonym	wfo-0001302748
wfo-0000680631	Escobaria	grata		Synonym	wfo-0001302988
wfo-0000680632	Escobaria	guadalupensis		Synonym	wfo-0001302764
wfo-0000680633	Escobaria	henricksonii		Synonym	wfo-0001302900
wfo-0000680635	Escobaria	hesteri		Synonym	wfo-0001302751
wfo-0000680636	Escobaria	laredoi		Synonym	wfo-0001302754
wfo-0000680637	Escobaria	leei		Synonym	wfo-0001302764
wfo-0000680638	Escobaria	lloydii		Synonym	wfo-0001302755
wfo-0000680639	Escobaria	macdougallii		Synonym	wfo-0001430479
wfo-0000680640	Escobaria	minima		Synonym	wfo-0001302759
wfo-0000680641	Escobaria	missouriensis		Synonym	wfo-0001302760
wfo-0000680642	Escobaria	missouriensis	asperispina	Synonym	wfo-0001302762
wfo-0000680643	Escobaria	missouriensis	asperispina	Synonym	wfo-0001302762
wfo-0000680644	Escobaria	missouriensis	caespitosa	Synonym	wfo-0001302760
wfo-0000680646	Escobaria	missouriensis	marstonii	Synonym	wfo-0001302760
wfo-0000680647	Escobaria	missouriensis	navajoensis	Synonym	wfo-0001302760
wfo-0000680648	Escobaria	missouriensis	robustior	Synonym	wfo-0001302760
wfo-0000680649	Escobaria	missouriensis	similis	Synonym	wfo-0001302760
wfo-0000680650	Escobaria	muehlbaueriana		Synonym	wfo-0001302750
wfo-0000680651	Escobaria	nellieae		Synonym	wfo-0001302759
wfo-0000680652	Escobaria	neomexicana		Synonym	wfo-0001302768
wfo-0000680653	Escobaria	oklahomensis		Synonym	wfo-0001302768
wfo-0000680654	Escobaria	orcuttii		Synonym	wfo-0001302964
wfo-0000680656	Escobaria	organensis		Synonym	wfo-0001302964
wfo-0000680657	Escobaria	robbinsorum		Synonym	wfo-0001302763
wfo-0000680658	Escobaria	roseana		Synonym	wfo-0000515925
wfo-0000680659	Escobaria	roseana	galeanensis	Synonym	wfo-1200097362
